,method,observation_sequence,n_states,time,log_prob
60,bw_only,0,2,0.0003143999492749572,-8.657564240468446
61,ga_and_bw,0,2,0.24088419997133315,-8.570437705935051
62,random_only,0,2,6.170000415295362e-05,-15.640222422394396
63,ga_only,0,2,0.22081389999948442,-8.880188930255256
64,bw_only,0,2,0.0003530998947098851,-8.570437705935198
65,ga_and_bw,0,2,0.22662820003461093,-8.317766166719345
66,random_only,0,2,6.879994180053473e-05,-15.789523004905561
67,ga_only,0,2,0.23577420006040484,-8.836693528815124
68,bw_only,0,2,0.00031340005807578564,-8.570437705946576
69,ga_and_bw,0,2,0.25055729993619025,-8.570437705935086
70,random_only,0,2,6.779993418604136e-05,-10.729251679059995
71,ga_only,0,2,0.2232058000518009,-8.913528346770457
72,bw_only,0,2,0.0002989999484270811,-8.570437706373758
73,ga_and_bw,0,2,0.2228774999966845,-8.65756424031294
74,random_only,0,2,6.46000262349844e-05,-16.82830494654748
75,ga_only,0,2,0.21803340001497418,-8.576584976210068
76,bw_only,0,2,0.00031649996526539326,-8.317766166719489
77,ga_and_bw,0,2,0.22175000002607703,-8.57043770593509
78,random_only,0,2,6.739993114024401e-05,-11.11909216793681
79,ga_only,0,2,0.23481840000022203,-8.446767763665363
80,bw_only,0,2,0.00044730002991855145,-8.570437709125093
81,ga_and_bw,0,2,0.22088270005770028,-8.657564240358175
82,random_only,0,2,6.220000796020031e-05,-20.84099832224714
83,ga_only,0,2,0.2189252000534907,-8.743828549076536
84,bw_only,0,2,0.000331499963067472,-8.65756424345453
85,ga_and_bw,0,2,0.21822579996660352,-8.317766166719343
86,random_only,0,2,6.250001024454832e-05,-13.734987519932798
87,ga_only,0,2,0.22009109996724874,-8.617749834405199
88,bw_only,0,2,0.0003021999727934599,-8.317766166719547
89,ga_and_bw,0,2,0.21999450004659593,-8.570437705935062
90,random_only,0,2,9.139999747276306e-05,-19.865091758236684
91,ga_only,0,2,0.21918330003973097,-8.80978778662574
92,bw_only,0,2,0.0002997999545186758,-8.317766166719343
93,ga_and_bw,0,2,0.21850509999785572,-8.570437705935069
94,random_only,0,2,6.309989839792252e-05,-15.921322255023535
95,ga_only,0,2,0.21876250009518117,-8.626719460197066
96,bw_only,0,2,0.00029440002981573343,-9.124106867120483
97,ga_and_bw,0,2,0.22112030000425875,-8.317766166719345
98,random_only,0,2,6.259989459067583e-05,-11.59476288425296
99,ga_only,0,2,0.2215430000796914,-8.815655515143902
100,bw_only,0,2,0.0005186999915167689,-8.657564241305224
101,ga_and_bw,0,2,0.22140060004312545,-8.570437705935067
102,random_only,0,2,6.19000056758523e-05,-16.615761779637566
103,ga_only,0,2,0.21637619996909052,-8.75224809369271
104,bw_only,0,2,0.0003318000817671418,-8.657564242761023
105,ga_and_bw,0,2,0.22050079994369298,-8.570437705935051
106,random_only,0,2,6.210000719875097e-05,-19.754004080240374
107,ga_only,0,2,0.21761079994030297,-8.674753551773271
108,bw_only,0,2,0.00029790005646646023,-8.657564242174328
109,ga_and_bw,0,2,0.21912350005004555,-8.317766166719345
110,random_only,0,2,6.519991438835859e-05,-11.39677856031258
111,ga_only,0,2,0.21939079998992383,-8.51043947268784
112,bw_only,0,2,0.0003197999903932214,-8.570437705945142
113,ga_and_bw,0,2,0.2211941999848932,-8.570437705935106
114,random_only,0,2,6.949994713068008e-05,-17.113297525494588
115,ga_only,0,2,0.21545839996542782,-8.892666729143698
116,bw_only,0,2,0.0002962000435218215,-8.657564244715346
117,ga_and_bw,0,2,0.2205156999407336,-8.57043770593508
118,random_only,0,2,6.140000186860561e-05,-23.52653395059688
119,ga_only,0,2,0.22211740002967417,-8.522674457340687
120,bw_only,0,2,0.00033190008252859116,-8.57043770596386
121,ga_and_bw,0,2,0.22250880009960383,-8.570437705935081
122,random_only,0,2,6.200000643730164e-05,-17.64143250535868
123,ga_only,0,2,0.21936049999203533,-8.644079189234892
124,bw_only,0,2,0.0002970000496134162,-8.570437706122936
125,ga_and_bw,0,2,0.22138840006664395,-8.570437705935063
126,random_only,0,2,6.210000719875097e-05,-13.869893840562316
127,ga_only,0,2,0.22160380007699132,-8.74484504976991
128,bw_only,0,2,0.0003176000900566578,-8.570437705935213
129,ga_and_bw,0,2,0.21789760002866387,-8.317766166719343
130,random_only,0,2,6.10999995842576e-05,-16.666447859107684
131,ga_only,0,2,0.2204941000090912,-9.254815219479546
132,bw_only,0,2,0.0002964999293908477,-8.65756424781398
133,ga_and_bw,0,2,0.220188400009647,-8.657564240322543
134,random_only,0,2,6.130000110715628e-05,-28.053629425830565
135,ga_only,0,2,0.21912009990774095,-8.830651051004521
136,bw_only,0,2,0.0002994000678882003,-8.570437705936648
137,ga_and_bw,0,2,0.2196159000741318,-8.570437705935065
138,random_only,0,2,6.289989687502384e-05,-11.915252716912244
139,ga_only,0,2,0.22084369999356568,-8.529010668071505
140,bw_only,0,2,0.0003372000064700842,-8.570437705935142
141,ga_and_bw,0,2,0.2215779999969527,-8.570437705935115
142,random_only,0,2,6.659992504864931e-05,-17.15582062349854
143,ga_only,0,2,0.22019330004695803,-8.846821563274064
144,bw_only,0,2,0.0003296000650152564,-8.57043770593566
145,ga_and_bw,0,2,0.22279949998483062,-8.317766166719345
146,random_only,0,2,6.170000415295362e-05,-14.393601911764936
147,ga_only,0,2,0.22097089991439134,-8.449892063293863
148,bw_only,0,2,0.0003002999583259225,-8.570437709869575
149,ga_and_bw,0,2,0.22435509995557368,-8.570437705935053
150,random_only,0,2,6.700004450976849e-05,-26.926293265258323
151,ga_only,0,2,0.2207465999526903,-8.750695744951765
152,bw_only,0,2,0.00033599999733269215,-8.31776616671941
153,ga_and_bw,0,2,0.2239983999170363,-8.570437705935067
154,random_only,0,2,9.959994349628687e-05,-15.01173855324981
155,ga_only,0,2,0.218745700083673,-9.313929737326857
156,bw_only,0,2,0.000304899993352592,-8.317766166719371
157,ga_and_bw,0,2,0.2311172999907285,-8.570437705935072
158,random_only,0,2,7.16999638825655e-05,-12.248118449824467
159,ga_only,0,2,0.22068600007332861,-9.336621423524454
160,bw_only,0,2,0.00031690008472651243,-8.570437705936225
161,ga_and_bw,0,2,0.218201799900271,-8.317766166719345
162,random_only,0,2,6.680004298686981e-05,-11.016382009895027
163,ga_only,0,2,0.22917679999954998,-8.818091921878626
164,bw_only,0,2,0.0004440000047907233,-8.570437705940115
165,ga_and_bw,0,2,0.22275099996477365,-8.317766166719345
166,random_only,0,2,6.210000719875097e-05,-13.086072933172774
167,ga_only,0,2,0.2181037999689579,-8.94274612018442
168,bw_only,0,2,0.00031969998963177204,-8.317766166719455
169,ga_and_bw,0,2,0.21739550004713237,-8.317766166719343
170,random_only,0,2,6.140000186860561e-05,-16.447342132286924
171,ga_only,0,2,0.2179865000071004,-8.812546536807195
172,bw_only,0,2,0.00031299993861466646,-8.570437705968509
173,ga_and_bw,0,2,0.21909460006281734,-8.570437705935083
174,random_only,0,2,6.220000796020031e-05,-13.457280430168677
175,ga_only,0,2,0.2192726000212133,-8.764738458836668
176,bw_only,0,2,0.0003507999936118722,-8.570437705936214
177,ga_and_bw,0,2,0.219035999965854,-9.181101955673178
178,random_only,0,2,6.089999806135893e-05,-12.527272731210497
179,ga_only,0,2,0.2220302999485284,-8.777892057830964
180,bw_only,0,2,0.00029509991873055696,-8.65756424174172
181,ga_and_bw,0,2,0.21956750005483627,-8.570437705935054
182,random_only,0,2,6.0399994254112244e-05,-14.490281351472744
183,ga_only,0,2,0.22062749997712672,-8.468476968180287
184,bw_only,0,2,0.00035550002939999104,-8.317766166719345
185,ga_and_bw,0,2,0.2209355999948457,-8.570437705935085
186,random_only,0,2,6.480002775788307e-05,-11.646640838677584
187,ga_only,0,2,0.21967819996643811,-8.798231501253438
188,bw_only,0,2,0.0002994999522343278,-8.317766166719348
189,ga_and_bw,0,2,0.22044279996771365,-8.570437705935085
190,random_only,0,2,6.170000415295362e-05,-11.02633218542238
191,ga_only,0,2,0.21979230002034456,-8.606983514936722
192,bw_only,0,2,0.0002965000458061695,-8.657564241380078
193,ga_and_bw,0,2,0.22195579996332526,-8.570437705935054
194,random_only,0,2,8.949998300522566e-05,-13.443983226632595
195,ga_only,0,2,0.2204101999523118,-8.978975432006235
196,bw_only,0,2,0.0003179999766871333,-8.57043770594563
197,ga_and_bw,0,2,0.22168149997014552,-8.317766166719345
198,random_only,0,2,6.440002471208572e-05,-15.790661784379875
199,ga_only,0,2,0.21895279991440475,-8.672332960830811
200,bw_only,1,2,0.00030099996365606785,-6.105460451949424
201,ga_and_bw,1,2,0.21023149997927248,-6.097938602250135
202,random_only,1,2,7.670000195503235e-05,-7.889872788356717
203,ga_only,1,2,0.21015559998340905,-6.128419545903908
204,bw_only,1,2,0.0003208999987691641,-6.102111406688265
205,ga_and_bw,1,2,0.21354469994548708,-6.097938874559834
206,random_only,1,2,5.259993486106396e-05,-6.970362961139141
207,ga_only,1,2,0.21156790002714843,-6.183011407873885
208,bw_only,1,2,0.0003971999976783991,-6.138773704544006
209,ga_and_bw,1,2,0.20896190009079874,-6.138078447686078
210,random_only,1,2,4.9900030717253685e-05,-13.970996591724637
211,ga_only,1,2,0.20942950004246086,-6.152685263032299
212,bw_only,1,2,0.0002962000435218215,-6.097970842357785
213,ga_and_bw,1,2,0.2126797999953851,-6.097939570267921
214,random_only,1,2,4.9999915063381195e-05,-10.16506832721542
215,ga_only,1,2,0.21156530000735074,-6.245729262177231
216,bw_only,1,2,0.0005149999633431435,-6.264571208340495
217,ga_and_bw,1,2,0.21128259995020926,-6.097938509873873
218,random_only,1,2,5.2600051276385784e-05,-7.5806024122692435
219,ga_only,1,2,0.20800359989516437,-6.121423321687233
220,bw_only,1,2,0.0003310000756755471,-6.138321308734549
221,ga_and_bw,1,2,0.21015940001234412,-6.09793937134218
222,random_only,1,2,4.950002767145634e-05,-6.720464551558644
223,ga_only,1,2,0.21085299993865192,-6.1807388787525435
224,bw_only,1,2,0.0003334999782964587,-6.91943428880421
225,ga_and_bw,1,2,0.20943239994812757,-6.097938700921128
226,random_only,1,2,6.930006202310324e-05,-8.577083035456598
227,ga_only,1,2,0.20900040003471076,-6.210942016714273
228,bw_only,1,2,0.00030229997355490923,-6.14969410885714
229,ga_and_bw,1,2,0.20862619997933507,-6.137919962337054
230,random_only,1,2,5.0900038331747055e-05,-6.993359941471406
231,ga_only,1,2,0.20791320002172142,-6.131404226430911
232,bw_only,1,2,0.00029770005494356155,-6.097941291613102
233,ga_and_bw,1,2,0.2130225000437349,-6.097938505195215
234,random_only,1,2,5.0999922677874565e-05,-8.443427225725767
235,ga_only,1,2,0.21097620006185025,-6.121097186895533
236,bw_only,1,2,0.0002989000640809536,-6.140635801447531
237,ga_and_bw,1,2,0.2090488999383524,-6.097938470504259
238,random_only,1,2,4.9900030717253685e-05,-7.705595154572525
239,ga_only,1,2,0.20819029991980642,-6.183570231775445
240,bw_only,1,2,0.0003011999651789665,-6.139648553887728
241,ga_and_bw,1,2,0.2080278000794351,-6.141960117686853
242,random_only,1,2,5.070003680884838e-05,-7.569738037385686
243,ga_only,1,2,0.21088839997537434,-6.125516224499339
244,bw_only,1,2,0.0003712000325322151,-6.097946547513423
245,ga_and_bw,1,2,0.25298860005568713,-6.097938759872829
246,random_only,1,2,5.979998968541622e-05,-6.835784721896976
247,ga_only,1,2,0.2376440999796614,-6.1948504177089045
248,bw_only,1,2,0.0003339999821037054,-6.170258876518272
249,ga_and_bw,1,2,0.2572476000059396,-6.097938637281045
250,random_only,1,2,5.380006041377783e-05,-7.656012684852812
251,ga_only,1,2,0.2512460999423638,-6.108608073221492
252,bw_only,1,2,0.0003280999371781945,-6.1382804929687484
253,ga_and_bw,1,2,0.24102429999038577,-6.097939618211466
254,random_only,1,2,0.00016870000399649143,-10.378092874194188
255,ga_only,1,2,0.35617309994995594,-6.147501051829165
256,bw_only,1,2,0.0011033000191673636,-6.180981252905836
257,ga_and_bw,1,2,0.42298010003287345,-6.098025644816919
258,random_only,1,2,5.879998207092285e-05,-9.771872191231832
259,ga_only,1,2,0.9016990000382066,-6.199486358966829
260,bw_only,1,2,0.0004062999505549669,-6.097949721090686
261,ga_and_bw,1,2,0.4588671999517828,-6.178548570404129
262,random_only,1,2,5.8399979025125504e-05,-6.61656951273585
263,ga_only,1,2,0.30803429998923093,-6.17931151448235
264,bw_only,1,2,0.00036429997999221087,-6.0980209166277675
265,ga_and_bw,1,2,0.2921880999347195,-6.138215375283519
266,random_only,1,2,6.760004907846451e-05,-7.156825547395144
267,ga_only,1,2,0.7049015000229701,-6.116217980721454
268,bw_only,1,2,0.00035610003396868706,-6.149352576039225
269,ga_and_bw,1,2,0.8695600000210106,-6.097938607641417
270,random_only,1,2,6.580003537237644e-05,-7.1151703012761285
271,ga_only,1,2,0.41589670011308044,-6.1789814112250925
272,bw_only,1,2,0.0005733000580221415,-6.0979396135165596
273,ga_and_bw,1,2,0.30162440007552505,-6.097938608303292
274,random_only,1,2,6.690004374831915e-05,-7.184714537032158
275,ga_only,1,2,0.5025279999244958,-6.2488801761397585
276,bw_only,1,2,0.00034799997229129076,-6.097942743925301
277,ga_and_bw,1,2,0.5257249000715092,-6.097938480795431
278,random_only,1,2,7.409998215734959e-05,-8.820428238326606
279,ga_only,1,2,0.6380169000476599,-6.113918717034742
280,bw_only,1,2,0.00034490006510168314,-6.131024657495732
281,ga_and_bw,1,2,0.4696245000232011,-6.145362352871601
282,random_only,1,2,6.280001252889633e-05,-7.639199377758872
283,ga_only,1,2,0.2806992999976501,-6.122943982530293
284,bw_only,1,2,0.0003543999046087265,-6.1720152654857925
285,ga_and_bw,1,2,0.2573854000074789,-6.097938519560993
286,random_only,1,2,7.82000133767724e-05,-6.999122479142427
287,ga_only,1,2,0.31425259995739907,-6.116945273528607
288,bw_only,1,2,0.0003276999341323972,-6.1391405991733965
289,ga_and_bw,1,2,0.34705840004608035,-6.097938734876345
290,random_only,1,2,6.410002242773771e-05,-8.046113401361675
291,ga_only,1,2,0.3094085999764502,-6.170692170114422
292,bw_only,1,2,0.00035420001950114965,-6.09844795536198
293,ga_and_bw,1,2,0.28384270006790757,-6.097939151559874
294,random_only,1,2,5.859998054802418e-05,-8.00123957011048
295,ga_only,1,2,0.2453389000147581,-6.130715583907165
296,bw_only,1,2,0.0003485999768599868,-6.159639933257559
297,ga_and_bw,1,2,0.2582667999668047,-6.0979700447068765
298,random_only,1,2,5.859998054802418e-05,-8.369356300013855
299,ga_only,1,2,0.3044988999608904,-6.174012843298987
300,bw_only,1,2,0.0003431000513955951,-6.139586004748511
301,ga_and_bw,1,2,0.24075870006345212,-6.1402485576228205
302,random_only,1,2,5.3999945521354675e-05,-7.444359305511128
303,ga_only,1,2,0.22152360004838556,-6.175470957481039
304,bw_only,1,2,0.0003029999788850546,-6.1028188231613685
305,ga_and_bw,1,2,0.21860570006538182,-6.146897216258399
306,random_only,1,2,8.789997082203627e-05,-8.415315185990442
307,ga_only,1,2,0.2196716999169439,-6.162794210014333
308,bw_only,1,2,0.00030099996365606785,-6.097950414151706
309,ga_and_bw,1,2,0.21377210004720837,-6.138113240363433
310,random_only,1,2,5.40000619366765e-05,-10.305363153325546
311,ga_only,1,2,0.21767909999471158,-6.213970257630446
312,bw_only,1,2,0.0003344999859109521,-6.180455095264191
313,ga_and_bw,1,2,0.21108379994984716,-6.097938480695891
314,random_only,1,2,5.000003147870302e-05,-14.671717329782899
315,ga_only,1,2,0.21353300008922815,-6.183351022002046
316,bw_only,1,2,0.00031560007482767105,-6.0979586655246
317,ga_and_bw,1,2,0.21504929999355227,-6.0979384766256945
318,random_only,1,2,0.00018319999799132347,-7.646316496201115
319,ga_only,1,2,0.21366690006107092,-6.14924388184026
320,bw_only,1,2,0.00031500007025897503,-6.099243494633425
321,ga_and_bw,1,2,0.22113619989249855,-6.097938552158558
322,random_only,1,2,5.430006422102451e-05,-9.18905394350492
323,ga_only,1,2,0.2170727999182418,-6.196961680096518
324,bw_only,1,2,0.0002986999461427331,-6.098154969747117
325,ga_and_bw,1,2,0.20959980005864054,-6.13796290816987
326,random_only,1,2,7.680000271648169e-05,-9.123103075621522
327,ga_only,1,2,0.2090893000131473,-6.173222828891586
328,bw_only,1,2,0.0002983999438583851,-6.13771149121342
329,ga_and_bw,1,2,0.2148213000036776,-6.1391559687008606
330,random_only,1,2,5.389994475990534e-05,-7.669756476286343
331,ga_only,1,2,0.2139216000214219,-6.151355858806813
332,bw_only,1,2,0.00029889994766563177,-6.176582138903056
333,ga_and_bw,1,2,0.21703359996899962,-6.097938490691877
334,random_only,1,2,4.910002462565899e-05,-7.982834958293678
335,ga_only,1,2,0.2101120000006631,-6.133986044516714
336,bw_only,1,2,0.00029930006712675095,-6.143221824763209
337,ga_and_bw,1,2,0.21274890005588531,-6.137951071311406
338,random_only,1,2,5.119992420077324e-05,-8.886698027720174
339,ga_only,1,2,0.21055690001230687,-6.1516868786554415
340,bw_only,1,2,0.0003330999752506614,-6.149199815403488
341,ga_and_bw,1,2,0.2093415999552235,-6.097939439680475
342,random_only,1,2,4.9600028432905674e-05,-7.188022511972216
343,ga_only,1,2,0.21738849999383092,-6.176817491286626
344,bw_only,1,2,0.0003364000003784895,-6.1572012515090435
345,ga_and_bw,1,2,0.21457380009815097,-6.097938768144293
346,random_only,1,2,5.13000413775444e-05,-8.159011509326344
347,ga_only,1,2,0.21116479998454452,-6.180815359539226
348,bw_only,1,2,0.0003231000155210495,-6.15982909491143
349,ga_and_bw,1,2,0.21309660002589226,-6.141182667692471
350,random_only,1,2,4.9900030717253685e-05,-7.511774263084714
351,ga_only,1,2,0.20745469990652055,-6.185370671969784
352,bw_only,1,2,0.00032140000257641077,-6.0979470133614235
353,ga_and_bw,1,2,0.21159279998391867,-6.0979386760485825
354,random_only,1,2,5.149992648512125e-05,-11.227357960608375
355,ga_only,1,2,0.20812040008604527,-6.1230170799367505
356,bw_only,1,2,0.00029960006941109896,-6.098320662776152
357,ga_and_bw,1,2,0.2091722999466583,-6.143455770188806
358,random_only,1,2,5.0699920393526554e-05,-6.802650776310003
359,ga_only,1,2,0.21121059998404235,-6.119217901870331
360,bw_only,1,2,0.0002995000686496496,-6.146600852910891
361,ga_and_bw,1,2,0.21164290001615882,-6.09793879961972
362,random_only,1,2,5.110003985464573e-05,-7.412504729283519
363,ga_only,1,2,0.2110039999242872,-6.15076697404618
364,bw_only,1,2,0.0003154999576508999,-6.099991124293171
365,ga_and_bw,1,2,0.2099973000586033,-6.141183945819881
366,random_only,1,2,5.100003909319639e-05,-8.468034730104506
367,ga_only,1,2,0.3269610999850556,-6.171887919906181
368,bw_only,1,2,0.00034169992431998253,-6.142571787157463
369,ga_and_bw,1,2,0.3582596000051126,-6.097939446712889
370,random_only,1,2,6.220000796020031e-05,-9.948094879013176
371,ga_only,1,2,0.39371269999537617,-6.113561878591288
372,bw_only,1,2,0.00035260000731796026,-6.182792957506981
373,ga_and_bw,1,2,0.298726600012742,-6.141499393169204
374,random_only,1,2,5.8399979025125504e-05,-11.761784806740888
375,ga_only,1,2,0.32905119995120913,-6.258320205766125
376,bw_only,1,2,0.0004376999568194151,-6.098004110029196
377,ga_and_bw,1,2,0.3701539000030607,-6.097938479483632
378,random_only,1,2,5.949998740106821e-05,-7.907607281891893
379,ga_only,1,2,0.26445299992337823,-6.128539984522666
380,bw_only,1,2,0.00029909994918853045,-6.097940895651752
381,ga_and_bw,1,2,0.2451608000556007,-6.097938562265532
382,random_only,1,2,5.7999975979328156e-05,-7.049574983697706
383,ga_only,1,2,0.2772553999675438,-6.163836192316127
384,bw_only,1,2,0.0003208999987691641,-6.098015098602781
385,ga_and_bw,1,2,0.30835730000399053,-6.1455533372328395
386,random_only,1,2,5.989999044686556e-05,-7.0740535953380554
387,ga_only,1,2,0.23416089999955148,-6.136169185589427
388,bw_only,1,2,0.00034359993878751993,-6.1640231032028
389,ga_and_bw,1,2,0.2353641000809148,-6.097938473303834
390,random_only,1,2,5.430006422102451e-05,-8.389916618812709
391,ga_only,1,2,0.24699289991986006,-6.150452678148451
392,bw_only,1,2,0.0003215000033378601,-6.097945402053773
393,ga_and_bw,1,2,0.23819429997820407,-6.097938772292522
394,random_only,1,2,6.350001785904169e-05,-9.0722028778017
395,ga_only,1,2,0.29500290006399155,-6.2512470661150585
396,bw_only,1,2,0.0003445999464020133,-6.151995571464911
397,ga_and_bw,1,2,0.22687559993937612,-6.09793916268207
398,random_only,1,2,7.16999638825655e-05,-9.588725204941827
399,ga_only,1,2,0.2221889999927953,-6.204307776227571
400,bw_only,2,2,0.0003575000446289778,-14.544674988292002
401,ga_and_bw,2,2,0.27900960005354136,-9.95673206705494
402,random_only,2,2,7.289997301995754e-05,-17.67717310919517
403,ga_only,2,2,0.2811772000277415,-11.618725664058358
404,bw_only,2,2,0.0003597000613808632,-14.54467498829959
405,ga_and_bw,2,2,0.28772729996126145,-9.95673206705494
406,random_only,2,2,7.239996921271086e-05,-19.07665781279101
407,ga_only,2,2,0.26709049998316914,-10.360690148144212
408,bw_only,2,2,0.000358699937351048,-9.95673206705494
409,ga_and_bw,2,2,0.2694603999843821,-9.95673206705494
410,random_only,2,2,7.459998596459627e-05,-24.0366949346518
411,ga_only,2,2,0.28188369993586093,-10.75584715306161
412,bw_only,2,2,0.00036780000664293766,-9.95673206705494
413,ga_and_bw,2,2,0.28134540002793074,-9.95673206705494
414,random_only,2,2,8.41999426484108e-05,-22.763381174623518
415,ga_only,2,2,0.2706968999700621,-14.74753767415585
416,bw_only,2,2,0.0006182999350130558,-14.544674988292005
417,ga_and_bw,2,2,0.24480680003762245,-9.95673206705494
418,random_only,2,2,6.839993875473738e-05,-28.557749348053342
419,ga_only,2,2,0.23451149999164045,-11.086010454450737
420,bw_only,2,2,0.00033850001636892557,-14.544674988292005
421,ga_and_bw,2,2,0.23409889999311417,-9.95673206705494
422,random_only,2,2,6.790005136281252e-05,-21.833841691689805
423,ga_only,2,2,0.23982419993262738,-14.093284082018632
424,bw_only,2,2,0.00035850005224347115,-11.07244982756112
425,ga_and_bw,2,2,0.5502087000058964,-9.95673206705494
426,random_only,2,2,7.880001794546843e-05,-19.546468801093045
427,ga_only,2,2,0.26559950003866106,-10.711048384253855
428,bw_only,2,2,0.0003380000125616789,-11.072449793731382
429,ga_and_bw,2,2,0.2324264000635594,-9.95673206705494
430,random_only,2,2,6.73000467941165e-05,-26.040438367240466
431,ga_only,2,2,0.2431675000116229,-10.726280120680565
432,bw_only,2,2,0.00037399993743747473,-9.95673206705494
433,ga_and_bw,2,2,0.25213999999687076,-9.95673206705494
434,random_only,2,2,6.829993799328804e-05,-26.177610072367095
435,ga_only,2,2,0.22880000004079193,-10.647229881896866
436,bw_only,2,2,0.00037129991687834263,-9.95673206705494
437,ga_and_bw,2,2,0.23019100003875792,-9.95673206705494
438,random_only,2,2,6.749993190169334e-05,-17.609015886808827
439,ga_only,2,2,0.2337662000209093,-10.71123931684189
440,bw_only,2,2,0.0003613999579101801,-14.544674988292005
441,ga_and_bw,2,2,0.2306070999475196,-9.95673206705494
442,random_only,2,2,6.810005288571119e-05,-20.68981047033994
443,ga_only,2,2,0.23049240000545979,-11.016418728139215
444,bw_only,2,2,0.00033760000951588154,-9.95673206705494
445,ga_and_bw,2,2,0.23274100001435727,-9.95673206705494
446,random_only,2,2,6.689992733299732e-05,-20.38329665329183
447,ga_only,2,2,0.22705670003779233,-10.656684179273832
448,bw_only,2,2,0.0003731000469997525,-9.95673206705494
449,ga_and_bw,2,2,0.2288942999439314,-9.95673206705494
450,random_only,2,2,6.910006050020456e-05,-24.45426032567688
451,ga_only,2,2,0.2299478999339044,-10.672444579173607
452,bw_only,2,2,0.00033660000190138817,-9.95673206705494
453,ga_and_bw,2,2,0.2325322999386117,-9.95673206705494
454,random_only,2,2,7.24999699741602e-05,-22.63340042800227
455,ga_only,2,2,0.23288430005777627,-10.535994600085637
456,bw_only,2,2,0.00037180003710091114,-14.544674988292003
457,ga_and_bw,2,2,0.23078059998806566,-9.95673206705494
458,random_only,2,2,6.779993418604136e-05,-20.991693327165436
459,ga_only,2,2,0.2288814999628812,-11.00812735896075
460,bw_only,2,2,0.00047910003922879696,-9.95673206705494
461,ga_and_bw,2,2,0.23133470001630485,-9.95673206705494
462,random_only,2,2,6.710004527121782e-05,-21.27533275112168
463,ga_only,2,2,0.22945280000567436,-11.010503122296434
464,bw_only,2,2,0.000371999922208488,-9.957044215187148
465,ga_and_bw,2,2,0.22770110005512834,-9.95673206705494
466,random_only,2,2,7.730000652372837e-05,-18.736120283055605
467,ga_only,2,2,0.2266502999700606,-10.906756272387662
468,bw_only,2,2,0.00036129995714873075,-9.956732067054997
469,ga_and_bw,2,2,0.22755840001627803,-9.95673206705494
470,random_only,2,2,6.889994256198406e-05,-18.61112197467279
471,ga_only,2,2,0.2309057000093162,-11.068988388636813
472,bw_only,2,2,0.00037070002872496843,-9.95673206705494
473,ga_and_bw,2,2,0.23154330009128898,-9.95673206705494
474,random_only,2,2,7.200008258223534e-05,-21.30678685125461
475,ga_only,2,2,0.23041770001873374,-10.310039150208963
476,bw_only,2,2,0.0003952999832108617,-9.95673206705494
477,ga_and_bw,2,2,0.23034660005941987,-9.95673206705494
478,random_only,2,2,6.560003384947777e-05,-26.633742508491494
479,ga_only,2,2,0.22725889994762838,-10.588193682360561
480,bw_only,2,2,0.0003331999760121107,-14.544674988292005
481,ga_and_bw,2,2,0.2337499000132084,-9.95673206705494
482,random_only,2,2,6.7099928855896e-05,-26.218644715984734
483,ga_only,2,2,0.23120849998667836,-10.722413566095907
484,bw_only,2,2,0.0003377000102773309,-9.95673206705494
485,ga_and_bw,2,2,0.22903419996146113,-9.95673206705494
486,random_only,2,2,6.720004603266716e-05,-27.000640041755773
487,ga_only,2,2,0.2254918001126498,-10.719260538951577
488,bw_only,2,2,0.0007033000001683831,-14.544674988292002
489,ga_and_bw,2,2,0.22762100002728403,-9.95673206705494
490,random_only,2,2,7.560010999441147e-05,-16.248740771763586
491,ga_only,2,2,0.23036120005417615,-10.747925103667097
492,bw_only,2,2,0.0003907999489456415,-14.544674988292005
493,ga_and_bw,2,2,0.23255680000875145,-9.95673206705494
494,random_only,2,2,7.189996540546417e-05,-18.852707749746706
495,ga_only,2,2,0.2391206999309361,-10.588765720043883
496,bw_only,2,2,0.0003613000735640526,-9.95673206705494
497,ga_and_bw,2,2,0.23383370006922632,-9.95673206705494
498,random_only,2,2,7.019995246082544e-05,-20.376133047612452
499,ga_only,2,2,0.22893360001035035,-10.46778250007804
500,bw_only,2,2,0.00036450009793043137,-14.544674988292002
501,ga_and_bw,2,2,0.23327940003946424,-9.95673206705494
502,random_only,2,2,7.049995474517345e-05,-15.76669730621505
503,ga_only,2,2,0.22701589995995164,-10.164654392372476
504,bw_only,2,2,0.0003350999904796481,-9.95673206744834
505,ga_and_bw,2,2,0.23182059999089688,-9.95673206705494
506,random_only,2,2,6.640003994107246e-05,-20.09218980679855
507,ga_only,2,2,0.23517260001972318,-11.04422367109068
508,bw_only,2,2,0.00033549999352544546,-14.544674988292005
509,ga_and_bw,2,2,0.23150620004162192,-9.95673206705494
510,random_only,2,2,6.890005897730589e-05,-20.708165481467823
511,ga_only,2,2,0.22567239997442812,-10.945757523471954
512,bw_only,2,2,0.0003404999151825905,-13.870977369667875
513,ga_and_bw,2,2,0.22937180008739233,-9.95673206705494
514,random_only,2,2,7.040007039904594e-05,-19.857917457635306
515,ga_only,2,2,0.22714459989219904,-11.058706656200403
516,bw_only,2,2,0.0003432000521570444,-9.95673206705494
517,ga_and_bw,2,2,0.22902149998117238,-9.95673206705494
518,random_only,2,2,6.909994408488274e-05,-25.75948018308877
519,ga_only,2,2,0.2307063000043854,-10.653660675472361
520,bw_only,2,2,0.00033829989843070507,-9.95673206705494
